pelvic inflammatory disease,nausea
pelvic inflammatory disease,painful urination
pelvic inflammatory disease,lower abdominal pain
pelvic inflammatory disease,vaginal discharge
pelvic inflammatory disease,intermenstrual bleeding
pelvic inflammatory disease,back pain
pelvic inflammatory disease,pelvic pain
pelvic inflammatory disease,burning abdominal pain
liver disease,shortness of breath
liver disease,blood in stool
liver disease,jaundice
liver disease,sharp abdominal pain
liver disease,nausea
liver disease,diarrhea
liver disease,peripheral edema
liver disease,heartburn
liver disease,weakness
liver disease,side pain
liver disease,upper abdominal pain
liver disease,unusual color or odor to urine
chronic constipation,retention of urine
chronic constipation,blood in stool
chronic constipation,sharp abdominal pain
chronic constipation,vomiting
chronic constipation,nausea
chronic constipation,lower abdominal pain
chronic constipation,pain of the anus
chronic constipation,burning abdominal pain
chronic constipation,changes in stool appearance
chronic constipation,rectal bleeding
chronic constipation,constipation
thyroid cancer,difficulty in swallowing
thyroid cancer,swollen lymph nodes
thyroid cancer,neck mass
thyroid cancer,fatigue
flu,sore throat
flu,cough
flu,vomiting
flu,headache
flu,nausea
flu,diarrhea
flu,fever
flu,ache all over
flu,chills
flu,coryza
friedrich ataxia,cough
friedrich ataxia,ear pain
friedrich ataxia,knee lump or mass
tic (movement) disorder,depressive or psychotic symptoms
tic (movement) disorder,abnormal involuntary movements
tic (movement) disorder,headache
tic (movement) disorder,symptoms of eye
tic (movement) disorder,abnormal movement of eyelid
tic (movement) disorder,problems with movement
skin polyp,skin swelling
skin polyp,abnormal appearing skin
skin polyp,skin lesion
skin polyp,acne or pimples
skin polyp,skin growth
skin polyp,irregular appearing scalp
skin polyp,skin moles
skin polyp,itching of skin
skin polyp,skin dryness
skin polyp,peeling
skin polyp,scaliness
skin polyp,or roughness
skin polyp,skin irritation
skin polyp,warts
brachial neuritis,headache
brachial neuritis,hand or finger pain
brachial neuritis,arm pain
brachial neuritis,back pain
brachial neuritis,neck pain
brachial neuritis,low back pain
brachial neuritis,elbow pain
brachial neuritis,loss of sensation
brachial neuritis,paresthesia
brachial neuritis,shoulder pain
brachial neuritis,hand or finger weakness
cervical cancer,jaundice
cervical cancer,vaginal itching
cervical cancer,vaginal discharge
cervical cancer,pelvic pain
cervical cancer,vulvar irritation
cervical cancer,heavy menstrual flow
adrenal adenoma,anxiety and nervousness
adrenal adenoma,shortness of breath
adrenal adenoma,back weakness
adrenal adenoma,sharp abdominal pain
esophagitis,shortness of breath
esophagitis,sharp chest pain
esophagitis,chest tightness
esophagitis,sore throat
esophagitis,cough
esophagitis,difficulty in swallowing
esophagitis,sharp abdominal pain
esophagitis,vomiting
esophagitis,nausea
esophagitis,burning abdominal pain
esophagitis,heartburn
esophagitis,upper abdominal pain
gas gangrene,sharp abdominal pain
gas gangrene,wrist pain
yeast infection,suprapubic pain
yeast infection,sharp abdominal pain
yeast infection,vaginal itching
yeast infection,frequent urination
yeast infection,vaginal discharge
yeast infection,pelvic pain
yeast infection,vaginal pain
yeast infection,skin rash
yeast infection,diaper rash
spina bifida,headache
spina bifida,involuntary urination
spina bifida,skin lesion
spina bifida,eye moves abnormally
spina bifida,back pain
spina bifida,disturbance of memory
drug poisoning due to medication,depression
drug poisoning due to medication,depressive or psychotic symptoms
drug poisoning due to medication,abusing alcohol
drug poisoning due to medication,drug abuse
drug poisoning due to medication,lip swelling
drug poisoning due to medication,slurring words
drug poisoning due to medication,sleepiness
alcoholic liver disease,abnormal involuntary movements
alcoholic liver disease,abusing alcohol
alcoholic liver disease,sharp abdominal pain
alcoholic liver disease,diarrhea
alcoholic liver disease,peripheral edema
alcoholic liver disease,weight gain
alcoholic liver disease,stomach bloating
malignant hypertension,shortness of breath
malignant hypertension,depressive or psychotic symptoms
malignant hypertension,sharp chest pain
malignant hypertension,insomnia
malignant hypertension,vomiting
malignant hypertension,headache
malignant hypertension,lower body pain
diverticulitis,blood in stool
diverticulitis,sharp abdominal pain
diverticulitis,vomiting
diverticulitis,nausea
diverticulitis,diarrhea
diverticulitis,lower abdominal pain
diverticulitis,burning abdominal pain
diverticulitis,side pain
diverticulitis,fever
diverticulitis,upper abdominal pain
diverticulitis,chills
diverticulitis,constipation
moyamoya disease,depressive or psychotic symptoms
moyamoya disease,elbow weakness
heat exhaustion,shortness of breath
heat exhaustion,sharp chest pain
heat exhaustion,dizziness
heat exhaustion,fainting
heat exhaustion,vomiting
heat exhaustion,headache
heat exhaustion,weakness
heat exhaustion,fluid retention
psychotic disorder,anxiety and nervousness
psychotic disorder,depression
psychotic disorder,depressive or psychotic symptoms
psychotic disorder,insomnia
psychotic disorder,abusing alcohol
psychotic disorder,hostile behavior
psychotic disorder,excessive anger
psychotic disorder,delusions or hallucinations
psychotic disorder,temper problems
psychotic disorder,fears and phobias
psychotic disorder,hysterical behavior
frostbite,sharp chest pain
frostbite,elbow weakness
frostbite,foot or toe pain
atrophy of the corpus cavernosum,frequent urination
atrophy of the corpus cavernosum,abnormal appearing skin
atrophy of the corpus cavernosum,skin growth
atrophy of the corpus cavernosum,impotence
atrophy of the corpus cavernosum,bumps on penis
smoking or tobacco addiction,shortness of breath
smoking or tobacco addiction,sharp chest pain
smoking or tobacco addiction,cough
smoking or tobacco addiction,abusing alcohol
smoking or tobacco addiction,drug abuse
smoking or tobacco addiction,headache
smoking or tobacco addiction,smoking problems
smoking or tobacco addiction,excessive anger
smoking or tobacco addiction,coughing up sputum
smoking or tobacco addiction,hemoptysis
smoking or tobacco addiction,hurts to breath
sprain or strain,leg pain
sprain or strain,headache
sprain or strain,hand or finger pain
sprain or strain,wrist pain
sprain or strain,arm pain
sprain or strain,back pain
sprain or strain,neck pain
sprain or strain,low back pain
sprain or strain,knee pain
sprain or strain,foot or toe pain
sprain or strain,ankle pain
sprain or strain,shoulder pain
essential tremor,dizziness
essential tremor,abnormal involuntary movements
essential tremor,hoarse voice
essential tremor,problems with movement
essential tremor,muscle pain
essential tremor,loss of sensation
essential tremor,disturbance of memory
open wound of the ear,dry lips
open wound of the ear,facial pain
open wound of the ear,ear pain
open wound of the ear,fluid in ear
open wound of the ear,bleeding from ear
foreign body in the nose,nasal congestion
foreign body in the nose,regurgitation.1
idiopathic painful menstruation,sharp abdominal pain
idiopathic painful menstruation,vaginal itching
idiopathic painful menstruation,lower abdominal pain
idiopathic painful menstruation,vaginal discharge
idiopathic painful menstruation,pelvic pain
idiopathic painful menstruation,cramps and spasms
idiopathic painful menstruation,blood clots during menstrual periods
idiopathic painful menstruation,long menstrual periods
idiopathic painful menstruation,heavy menstrual flow
idiopathic painful menstruation,unpredictable menstruation
idiopathic painful menstruation,painful menstruation
down syndrome,difficulty speaking
down syndrome,cough
down syndrome,nasal congestion
down syndrome,lack of growth
down syndrome,decreased appetite
down syndrome,seizures
idiopathic infrequent menstruation,retention of urine
idiopathic infrequent menstruation,sharp abdominal pain
idiopathic infrequent menstruation,nausea
idiopathic infrequent menstruation,unpredictable menstruation
pneumothorax,shortness of breath
pneumothorax,sharp chest pain
pneumothorax,cough
pneumothorax,drug abuse
pneumothorax,back pain
pneumothorax,side pain
pneumothorax,shoulder pain
pneumothorax,hurts to breath
de quervain disease,abnormal involuntary movements
de quervain disease,hand or finger pain
de quervain disease,wrist pain
de quervain disease,hand or finger swelling
de quervain disease,arm pain
de quervain disease,wrist swelling
de quervain disease,shoulder pain
fracture of the vertebra,hip pain
fracture of the vertebra,hand or finger stiffness or tightness
fracture of the vertebra,back pain
fracture of the vertebra,neck pain
fracture of the vertebra,low back pain
fracture of the vertebra,pelvic pain
fracture of the vertebra,bones are painful
fracture of the vertebra,leg stiffness or tightness
human immunodeficiency virus infection (hiv),drug abuse
human immunodeficiency virus infection (hiv),fears and phobias
human immunodeficiency virus infection (hiv),nightmares
mumps,sore throat
mumps,swollen lymph nodes
mumps,ear pain
mumps,shoulder swelling
subarachnoid hemorrhage,dizziness
subarachnoid hemorrhage,fainting
subarachnoid hemorrhage,vomiting
subarachnoid hemorrhage,headache
subarachnoid hemorrhage,symptoms of eye
subarachnoid hemorrhage,loss of sensation
acute fatty liver of pregnancy (aflp),emotional symptoms
acute fatty liver of pregnancy (aflp),sharp abdominal pain
ectropion,white discharge from eye
ectropion,symptoms of eye
ectropion,pain in eye
ectropion,eye redness
ectropion,lacrimation
scar,skin swelling
scar,lip swelling
scar,abnormal appearing skin
scar,skin lesion
scar,skin growth
scar,skin moles
scar,itching of skin
lactose intolerance,shortness of breath
lactose intolerance,nasal congestion
lactose intolerance,flatulence
lactose intolerance,diarrhea
lactose intolerance,impotence
lactose intolerance,burning abdominal pain
eustachian tube dysfunction (ear disorder),dizziness
eustachian tube dysfunction (ear disorder),sore throat
eustachian tube dysfunction (ear disorder),nasal congestion
eustachian tube dysfunction (ear disorder),diminished hearing
eustachian tube dysfunction (ear disorder),ear pain
eustachian tube dysfunction (ear disorder),ringing in ear
eustachian tube dysfunction (ear disorder),plugged feeling in ear
eustachian tube dysfunction (ear disorder),allergic reaction
eustachian tube dysfunction (ear disorder),abnormal breathing sounds
eustachian tube dysfunction (ear disorder),redness in ear
eustachian tube dysfunction (ear disorder),swollen or red tonsils
appendicitis,sharp abdominal pain
appendicitis,vomiting
appendicitis,nausea
appendicitis,diarrhea
appendicitis,lower abdominal pain
appendicitis,burning abdominal pain
appendicitis,decreased appetite
appendicitis,side pain
appendicitis,fever
appendicitis,upper abdominal pain
appendicitis,stomach bloating
graves disease,dizziness
graves disease,abnormal involuntary movements
graves disease,palpitations
graves disease,irregular heartbeat
graves disease,involuntary urination
graves disease,hemoptysis
graves disease,sweating
dissociative disorder,anxiety and nervousness
dissociative disorder,depressive or psychotic symptoms
dissociative disorder,back weakness
dissociative disorder,excessive anger
dissociative disorder,disturbance of memory
open wound of the face,wrist swelling
open wound of the face,facial pain
dislocation of the vertebra,leg pain
dislocation of the vertebra,elbow weakness
dislocation of the vertebra,back pain
dislocation of the vertebra,neck pain
dislocation of the vertebra,low back pain
phimosis,retention of urine
phimosis,symptoms of the scrotum and testes
phimosis,painful urination
phimosis,blood in urine
phimosis,penis pain
phimosis,penis redness
hyperemesis gravidarum,dizziness
hyperemesis gravidarum,sharp abdominal pain
hyperemesis gravidarum,vomiting
hyperemesis gravidarum,headache
hyperemesis gravidarum,nausea
hyperemesis gravidarum,diarrhea
hyperemesis gravidarum,pain during pregnancy
hyperemesis gravidarum,vomiting blood
hyperemesis gravidarum,burning abdominal pain
hyperemesis gravidarum,weakness
hyperemesis gravidarum,problems during pregnancy
pregnancy,pain during pregnancy
pregnancy,problems during pregnancy
pregnancy,spotting or bleeding during pregnancy
pregnancy,cramps and spasms
pregnancy,uterine contractions
pregnancy,pelvic pressure
thalassemia,insomnia
thalassemia,elbow weakness
placenta previa,involuntary urination
placenta previa,pain during pregnancy
placenta previa,spotting or bleeding during pregnancy
placenta previa,cramps and spasms
epidural hemorrhage,depressive or psychotic symptoms
epidural hemorrhage,dizziness
epidural hemorrhage,emotional symptoms
septic arthritis,leg pain
septic arthritis,hip pain
septic arthritis,knee pain
septic arthritis,knee swelling
septic arthritis,fever
athlete's foot,skin swelling
athlete's foot,abnormal appearing skin
athlete's foot,skin lesion
athlete's foot,foot or toe pain
athlete's foot,foot or toe swelling
athlete's foot,irregular appearing nails
athlete's foot,skin dryness
athlete's foot,peeling
athlete's foot,scaliness
athlete's foot,or roughness
athlete's foot,skin rash
pleural effusion,shortness of breath
pleural effusion,sharp chest pain
pleural effusion,cough
pleural effusion,sharp abdominal pain
pleural effusion,back pain
pleural effusion,weakness
pleural effusion,side pain
pleural effusion,difficulty breathing
pleural effusion,rib pain
pleural effusion,hurts to breath
aphakia,diminished vision
aphakia,symptoms of eye
aphakia,spots or clouds in vision
aphakia,eye burns or stings
vulvar disorder,vaginal itching
vulvar disorder,pain during intercourse
vulvar disorder,vaginal discharge
vulvar disorder,vaginal pain
vulvar disorder,vulvar irritation
vulvar disorder,skin dryness
vulvar disorder,peeling
vulvar disorder,scaliness
vulvar disorder,or roughness
sialoadenitis,sore throat
sialoadenitis,cough
sialoadenitis,nasal congestion
sialoadenitis,facial pain
sialoadenitis,swollen lymph nodes
sialoadenitis,peripheral edema
sialoadenitis,neck mass
sialoadenitis,jaw swelling
sialoadenitis,neck swelling
gynecomastia,skin swelling
gynecomastia,back pain
gynecomastia,neck pain
gynecomastia,bones are painful
gynecomastia,problems with shape or size of breast
gynecomastia,pain or soreness of breast
gynecomastia,lump or mass of breast
urinary tract infection,retention of urine
urinary tract infection,suprapubic pain
urinary tract infection,vomiting
urinary tract infection,nausea
urinary tract infection,painful urination
urinary tract infection,frequent urination
urinary tract infection,lower abdominal pain
urinary tract infection,blood in urine
urinary tract infection,back pain
urinary tract infection,side pain
urinary tract infection,fever
histoplasmosis,cough
histoplasmosis,elbow weakness
histoplasmosis,lacrimation
erythema multiforme,difficulty in swallowing
erythema multiforme,vomiting
erythema multiforme,mouth ulcer
erythema multiforme,fever
erythema multiforme,skin rash
scoliosis,leg pain
scoliosis,back pain
scoliosis,low back pain
scoliosis,knee swelling
scoliosis,problems with movement
scoliosis,knee stiffness or tightness
scoliosis,lower body pain
bunion,skin growth
bunion,knee pain
bunion,foot or toe pain
bunion,skin moles
bunion,foot or toe lump or mass
arrhythmia,shortness of breath
arrhythmia,sharp chest pain
arrhythmia,dizziness
arrhythmia,chest tightness
arrhythmia,palpitations
arrhythmia,fainting
arrhythmia,leg cramps or spasms
arrhythmia,fatigue
trigeminal neuralgia,dizziness
trigeminal neuralgia,abnormal involuntary movements
trigeminal neuralgia,headache
trigeminal neuralgia,toothache
trigeminal neuralgia,facial pain
trigeminal neuralgia,pain in eye
trigeminal neuralgia,symptoms of the face
ankylosing spondylitis,leg pain
ankylosing spondylitis,hip pain
ankylosing spondylitis,back pain
ankylosing spondylitis,low back pain
ankylosing spondylitis,knee pain
ankylosing spondylitis,elbow pain
ankylosing spondylitis,paresthesia
ankylosing spondylitis,ache all over
ankylosing spondylitis,lower body pain
ankylosing spondylitis,stiffness all over
peripheral nerve disorder,dizziness
peripheral nerve disorder,abnormal involuntary movements
peripheral nerve disorder,leg pain
peripheral nerve disorder,arm pain
peripheral nerve disorder,back pain
peripheral nerve disorder,foot or toe pain
peripheral nerve disorder,problems with movement
peripheral nerve disorder,loss of sensation
peripheral nerve disorder,disturbance of memory
peripheral nerve disorder,paresthesia
peripheral nerve disorder,arm weakness
peripheral nerve disorder,leg weakness
sebaceous cyst,skin swelling
sebaceous cyst,abnormal appearing skin
sebaceous cyst,skin lesion
sebaceous cyst,acne or pimples
sebaceous cyst,skin growth
sebaceous cyst,irregular appearing scalp
sebaceous cyst,neck mass
sebaceous cyst,skin moles
sebaceous cyst,hand or finger lump or mass
sebaceous cyst,back mass or lump
sebaceous cyst,arm lump or mass
poisoning due to antipsychotics,anxiety and nervousness
poisoning due to antipsychotics,sharp chest pain
poisoning due to antipsychotics,delusions or hallucinations
neurosis,anxiety and nervousness
neurosis,depression
neurosis,depressive or psychotic symptoms
neurosis,insomnia
neurosis,hostile behavior
neurosis,drug abuse
neurosis,headache
neurosis,smoking problems
neurosis,excessive anger
neurosis,delusions or hallucinations
neurosis,obsessions and compulsions
prostate cancer,retention of urine
prostate cancer,involuntary urination
prostate cancer,pain during intercourse
prostate cancer,blood in urine
prostate cancer,impotence
prostate cancer,symptoms of prostate
prostate cancer,flushing
prostate cancer,excessive urination at night
cerebral edema,dizziness
cerebral edema,vomiting
cerebral edema,headache
cerebral edema,arm pain
cerebral edema,neck pain
cerebral edema,focal weakness
dislocation of the finger,difficulty speaking
dislocation of the finger,hand or finger pain
dislocation of the finger,wrist pain
dislocation of the finger,hand or finger swelling
dislocation of the finger,hand or finger stiffness or tightness
birth trauma,depressive or psychotic symptoms
birth trauma,emotional symptoms
birth trauma,arm stiffness or tightness
chronic pancreatitis,abusing alcohol
chronic pancreatitis,sharp abdominal pain
chronic pancreatitis,vomiting
chronic pancreatitis,nausea
chronic pancreatitis,diarrhea
chronic pancreatitis,skin growth
chronic pancreatitis,back pain
chronic pancreatitis,ache all over
hematoma,skin swelling
hematoma,swelling of scrotum
hematoma,sharp abdominal pain
hematoma,arm swelling
hematoma,ache all over
carcinoid syndrome,involuntary urination
carcinoid syndrome,knee lump or mass
open wound of the head,abusing alcohol
open wound of the head,headache
seborrheic keratosis,skin swelling
seborrheic keratosis,abnormal appearing skin
seborrheic keratosis,skin lesion
seborrheic keratosis,acne or pimples
seborrheic keratosis,skin growth
seborrheic keratosis,irregular appearing scalp
seborrheic keratosis,skin moles
seborrheic keratosis,itching of skin
seborrheic keratosis,skin irritation
seborrheic keratosis,warts
seborrheic keratosis,skin rash
burn,headache
burn,hand or finger pain
burn,wrist pain
burn,wrist swelling
burn,knee pain
burn,skin irritation
spontaneous abortion,sharp abdominal pain
spontaneous abortion,lower abdominal pain
spontaneous abortion,intermenstrual bleeding
spontaneous abortion,pain during pregnancy
spontaneous abortion,pelvic pain
spontaneous abortion,burning abdominal pain
spontaneous abortion,problems during pregnancy
spontaneous abortion,spotting or bleeding during pregnancy
spontaneous abortion,cramps and spasms
spontaneous abortion,blood clots during menstrual periods
spontaneous abortion,uterine contractions
spontaneous abortion,heavy menstrual flow
genital herpes,suprapubic pain
genital herpes,vaginal itching
genital herpes,painful urination
genital herpes,vaginal discharge
genital herpes,skin lesion
genital herpes,recent pregnancy
genital herpes,skin rash
adjustment reaction,anxiety and nervousness
adjustment reaction,depression
adjustment reaction,insomnia
adjustment reaction,hostile behavior
adjustment reaction,restlessness
adjustment reaction,excessive anger
adjustment reaction,delusions or hallucinations
adjustment reaction,fears and phobias
adjustment reaction,nightmares
gallstone,sharp chest pain
gallstone,sharp abdominal pain
gallstone,vomiting
gallstone,nausea
gallstone,back pain
gallstone,burning abdominal pain
gallstone,heartburn
gallstone,side pain
gallstone,lower body pain
gallstone,upper abdominal pain
gallstone,regurgitation.1
multiple sclerosis,dizziness
multiple sclerosis,abnormal involuntary movements
multiple sclerosis,headache
multiple sclerosis,problems with movement
multiple sclerosis,weakness
multiple sclerosis,loss of sensation
multiple sclerosis,focal weakness
multiple sclerosis,disturbance of memory
multiple sclerosis,paresthesia
multiple sclerosis,fatigue
multiple sclerosis,leg weakness
zenker diverticulum,sharp chest pain
zenker diverticulum,sore throat
zenker diverticulum,elbow weakness
fracture of the pelvis,difficulty speaking
fracture of the pelvis,leg pain
fracture of the pelvis,hip pain
fracture of the pelvis,back pain
fracture of the pelvis,knee pain
fracture of the pelvis,ache all over
fracture of the pelvis,groin pain
pneumoconiosis,shortness of breath
pneumoconiosis,dizziness
pneumoconiosis,cough
pneumoconiosis,fever
hyperlipidemia,sharp chest pain
hyperlipidemia,weight gain
hyperlipidemia,smoking problems
ulcerative colitis,blood in stool
ulcerative colitis,sharp abdominal pain
ulcerative colitis,vomiting
ulcerative colitis,nausea
ulcerative colitis,diarrhea
ulcerative colitis,lower abdominal pain
ulcerative colitis,swollen lymph nodes
ulcerative colitis,burning abdominal pain
ulcerative colitis,rectal bleeding
male genitalia infection,swelling of scrotum
male genitalia infection,pain in testicles
male genitalia infection,mass in scrotum
male genitalia infection,irritable infant
male genitalia infection,abnormal appearing skin
male genitalia infection,bumps on penis
hpv,vaginal itching
hpv,involuntary urination
hpv,warts
angina,shortness of breath
angina,sharp chest pain
angina,dizziness
angina,chest tightness
angina,palpitations
angina,irregular heartbeat
angina,hot flashes
angina,arm pain
angina,increased heart rate
angina,lower body pain
angina,sweating
injury to the spinal cord,retention of urine
injury to the spinal cord,headache
injury to the spinal cord,back pain
injury to the spinal cord,neck pain
nasal polyp,hoarse voice
nasal polyp,cough
nasal polyp,nasal congestion
nasal polyp,headache
nasal polyp,facial pain
nasal polyp,frontal headache
nasal polyp,allergic reaction
nasal polyp,painful sinuses
lichen simplex,difficulty speaking
lichen simplex,vaginal itching
lichen simplex,skin lesion
lichen simplex,itching of skin
lichen simplex,skin rash
trichiasis,emotional symptoms
trichiasis,diminished vision
trichiasis,foreign body sensation in eye
trichiasis,eye redness
trichiasis,eyelid lesion or rash
acariasis,emotional symptoms
acariasis,swelling of scrotum
acariasis,itching of skin
acariasis,skin rash
colorectal cancer,blood in stool
colorectal cancer,sharp abdominal pain
colorectal cancer,pain of the anus
colorectal cancer,rectal bleeding
colorectal cancer,mass or swelling around the anus
colorectal cancer,drainage in throat
skin pigmentation disorder,skin swelling
skin pigmentation disorder,abnormal appearing skin
skin pigmentation disorder,skin lesion
skin pigmentation disorder,acne or pimples
skin pigmentation disorder,skin growth
skin pigmentation disorder,irregular appearing scalp
skin pigmentation disorder,skin moles
skin pigmentation disorder,itching of skin
skin pigmentation disorder,skin dryness
skin pigmentation disorder,peeling
skin pigmentation disorder,scaliness
skin pigmentation disorder,or roughness
skin pigmentation disorder,warts
skin pigmentation disorder,skin rash
factitious disorder,depression
factitious disorder,depressive or psychotic symptoms
factitious disorder,elbow weakness
factitious disorder,disturbance of memory
lymphogranuloma venereum,sore throat
lymphogranuloma venereum,ear pain
lymphogranuloma venereum,knee lump or mass
galactorrhea of unknown cause,anxiety and nervousness
galactorrhea of unknown cause,emotional symptoms
galactorrhea of unknown cause,bleeding or discharge from nipple
galactorrhea of unknown cause,pain or soreness of breast
g6pd enzyme deficiency,cough
g6pd enzyme deficiency,emotional symptoms
nerve impingement near the shoulder,arm pain
nerve impingement near the shoulder,hand or finger stiffness or tightness
nerve impingement near the shoulder,neck pain
nerve impingement near the shoulder,elbow pain
nerve impingement near the shoulder,problems with movement
nerve impingement near the shoulder,shoulder pain
nerve impingement near the shoulder,shoulder stiffness or tightness
nerve impingement near the shoulder,shoulder weakness
toxoplasmosis,emotional symptoms
toxoplasmosis,diminished vision
fibroadenoma,vaginal dryness
fibroadenoma,hot flashes
fibroadenoma,bones are painful
fibroadenoma,bleeding or discharge from nipple
fibroadenoma,pain or soreness of breast
fibroadenoma,lump or mass of breast
open wound of the hand,hand or finger pain
open wound of the hand,hand or finger swelling
open wound of the hand,hand or finger stiffness or tightness
open wound of the hand,skin on arm or hand looks infected
missed abortion,blood in stool
missed abortion,sharp abdominal pain
missed abortion,lower abdominal pain
missed abortion,intermenstrual bleeding
missed abortion,pain during pregnancy
missed abortion,problems during pregnancy
missed abortion,spotting or bleeding during pregnancy
missed abortion,cramps and spasms
missed abortion,blood clots during menstrual periods
diabetic ketoacidosis,depressive or psychotic symptoms
diabetic ketoacidosis,sharp chest pain
diabetic ketoacidosis,sharp abdominal pain
diabetic ketoacidosis,vomiting
diabetic ketoacidosis,nausea
diabetic ketoacidosis,diarrhea
diabetic ketoacidosis,frequent urination
diabetic ketoacidosis,weakness
diabetic ketoacidosis,decreased appetite
diabetic ketoacidosis,fluid retention
granuloma inguinale,sharp chest pain
granuloma inguinale,knee lump or mass
obsessive compulsive disorder (ocd),anxiety and nervousness
obsessive compulsive disorder (ocd),depression
obsessive compulsive disorder (ocd),depressive or psychotic symptoms
obsessive compulsive disorder (ocd),lack of growth
obsessive compulsive disorder (ocd),hostile behavior
obsessive compulsive disorder (ocd),feeling ill
obsessive compulsive disorder (ocd),temper problems
obsessive compulsive disorder (ocd),low self-esteem
obsessive compulsive disorder (ocd),obsessions and compulsions
injury of the ankle,leg pain
injury of the ankle,wrist swelling
injury of the ankle,foot or toe pain
injury of the ankle,ankle pain
injury of the ankle,foot or toe swelling
injury of the ankle,joint pain
injury of the ankle,ankle swelling
injury of the ankle,foot or toe weakness
hyponatremia,shortness of breath
hyponatremia,sharp chest pain
hyponatremia,fainting
hyponatremia,sharp abdominal pain
hyponatremia,vomiting
hyponatremia,nausea
hyponatremia,back pain
hyponatremia,weakness
hyponatremia,seizures
stricture of the esophagus,sharp chest pain
stricture of the esophagus,difficulty in swallowing
stricture of the esophagus,vomiting
stricture of the esophagus,problems with movement
stricture of the esophagus,heartburn
stricture of the esophagus,regurgitation.1
fracture of the ankle,leg pain
fracture of the ankle,foot or toe pain
fracture of the ankle,ankle pain
fracture of the ankle,knee weakness
fracture of the ankle,foot or toe swelling
fracture of the ankle,ankle swelling
fracture of the ankle,ankle weakness
soft tissue sarcoma,groin mass
soft tissue sarcoma,abnormal appearing skin
soft tissue sarcoma,skin lesion
soft tissue sarcoma,skin growth
soft tissue sarcoma,skin moles
soft tissue sarcoma,itching of skin
soft tissue sarcoma,skin dryness
soft tissue sarcoma,peeling
soft tissue sarcoma,scaliness
soft tissue sarcoma,or roughness
bone disorder,difficulty speaking
bone disorder,leg pain
bone disorder,back pain
bone disorder,knee pain
bone disorder,bones are painful
bone disorder,leg cramps or spasms
bone disorder,muscle stiffness or tightness
epilepsy,abnormal involuntary movements
epilepsy,difficulty speaking
epilepsy,lack of growth
epilepsy,headache
epilepsy,disturbance of memory
epilepsy,seizures
epilepsy,muscle weakness
personality disorder,anxiety and nervousness
personality disorder,depression
personality disorder,depressive or psychotic symptoms
personality disorder,insomnia
personality disorder,hostile behavior
personality disorder,drug abuse
personality disorder,excessive anger
personality disorder,delusions or hallucinations
personality disorder,temper problems
personality disorder,fears and phobias
personality disorder,low self-esteem
shingles (herpes zoster),sharp chest pain
shingles (herpes zoster),headache
shingles (herpes zoster),abnormal appearing skin
shingles (herpes zoster),skin lesion
shingles (herpes zoster),facial pain
shingles (herpes zoster),pain in eye
shingles (herpes zoster),back pain
shingles (herpes zoster),itching of skin
shingles (herpes zoster),skin rash
tourette syndrome,depressive or psychotic symptoms
tourette syndrome,abnormal involuntary movements
tourette syndrome,drug abuse
tourette syndrome,headache
tourette syndrome,allergic reaction
avascular necrosis,hip pain
avascular necrosis,drug abuse
avascular necrosis,knee pain
avascular necrosis,shoulder pain
strep throat,sore throat
strep throat,cough
strep throat,nasal congestion
strep throat,difficulty in swallowing
strep throat,vomiting
strep throat,headache
strep throat,ear pain
strep throat,decreased appetite
strep throat,fever
strep throat,ache all over
strep throat,chills
strep throat,skin rash
spinocerebellar ataxia,anxiety and nervousness
spinocerebellar ataxia,dizziness
spinocerebellar ataxia,abnormal involuntary movements
spinocerebellar ataxia,problems with movement
osteomyelitis,difficulty speaking
osteomyelitis,hand or finger pain
osteomyelitis,hand or finger swelling
osteomyelitis,arm swelling
osteomyelitis,skin lesion
osteomyelitis,bones are painful
osteomyelitis,skin on leg or foot looks infected
sjogren syndrome,difficulty in swallowing
sjogren syndrome,diminished vision
sjogren syndrome,symptoms of eye
sjogren syndrome,pain in eye
sjogren syndrome,ache all over
sjogren syndrome,joint pain
adhesive capsulitis of the shoulder,arm pain
adhesive capsulitis of the shoulder,neck pain
adhesive capsulitis of the shoulder,muscle pain
adhesive capsulitis of the shoulder,shoulder pain
adhesive capsulitis of the shoulder,shoulder stiffness or tightness
adhesive capsulitis of the shoulder,ache all over
viral hepatitis,abusing alcohol
viral hepatitis,sharp abdominal pain
viral hepatitis,hand or finger stiffness or tightness
viral hepatitis,stomach bloating
viral hepatitis,melena
tonsillar hypertrophy,sore throat
tonsillar hypertrophy,cough
tonsillar hypertrophy,nasal congestion
tonsillar hypertrophy,difficulty in swallowing
tonsillar hypertrophy,fever
tonsillar hypertrophy,apnea
tonsillar hypertrophy,abnormal breathing sounds
tonsillar hypertrophy,redness in ear
gastritis,sharp chest pain
gastritis,sharp abdominal pain
gastritis,vomiting
gastritis,headache
gastritis,nausea
gastritis,diarrhea
gastritis,vomiting blood
gastritis,burning abdominal pain
gastritis,fever
gastritis,regurgitation.1
skin cancer,skin swelling
skin cancer,lip swelling
skin cancer,abnormal appearing skin
skin cancer,skin lesion
skin cancer,skin growth
skin cancer,irregular appearing scalp
skin cancer,skin moles
skin cancer,skin dryness
skin cancer,peeling
skin cancer,scaliness
skin cancer,or roughness
skin cancer,skin irritation
skin cancer,warts
rheumatic fever,knee lump or mass
rheumatic fever,itchiness of eye
aphthous ulcer,sore throat
aphthous ulcer,cough
